gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
453,194801220BLB,NBA,0,1948,1/22/1948,28,0,BLB,Baltimore,68,1427.912,1420.0409,43.450966,STB,Bombers,71,1423.8926,1431.7637,H,L,0.64537799,
453,194801220BLB,NBA,1,1948,1/22/1948,26,0,STB,Bombers,71,1423.8926,1431.7637,44.673679,BLB,Baltimore,68,1427.912,1420.0409,A,W,0.35462201,
454,194801220CHS,NBA,0,1948,1/22/1948,24,0,CHS,Stags,50,1476.4993,1457.5872,47.34103,PRO,Steamrollers,56,1227.6887,1246.6008,H,L,0.88162559,
454,194801220CHS,NBA,1,1948,1/22/1948,25,0,PRO,Steamrollers,56,1227.6887,1246.6008,25.990934,CHS,Stags,50,1476.4993,1457.5872,A,W,0.11837441,
455,194801220GSW,NBA,0,1948,1/22/1948,28,0,PHW,Warriors,54,1421.9348,1406.804,42.065155,BOS,Celtics,61,1324.3889,1339.5198,H,L,0.75715888,
455,194801220GSW,NBA,1,1948,1/22/1948,27,0,BOS,Celtics,61,1324.3889,1339.5198,35.049892,PHW,Warriors,54,1421.9348,1406.804,A,W,0.24284112,
456,194801230BOS,NBA,1,1948,1/23/1948,27,0,NYK,Knicks,74,1403.6274,1419.5917,43.404011,BOS,Celtics,58,1339.5198,1323.5555,A,W,0.44852972,
456,194801230BOS,NBA,0,1948,1/23/1948,28,0,BOS,Celtics,58,1339.5198,1323.5555,33.421146,NYK,Knicks,74,1403.6274,1419.5917,H,L,0.55147028,
457,194801240NYK,NBA,0,1948,1/24/1948,28,0,NYK,Knicks,58,1419.5917,1401.719,41.531979,BLB,Baltimore,72,1420.0409,1437.9136,H,L,0.63946903,
457,194801240NYK,NBA,1,1948,1/24/1948,29,0,BLB,Baltimore,72,1420.0409,1437.9136,45.312645,NYK,Knicks,58,1419.5917,1401.719,A,W,0.36053097,
458,194801240WSC,NBA,1,1948,1/24/1948,26,0,PRO,Steamrollers,60,1246.6008,1244.4879,25.799383,WSC,Capitols,69,1467.234,1469.3469,A,L,0.13637704,
458,194801240WSC,NBA,0,1948,1/24/1948,27,0,WSC,Capitols,69,1467.234,1469.3469,48.539135,PRO,Steamrollers,60,1246.6008,1244.4879,H,W,0.86362296,
459,194801250STB,NBA,0,1948,1/25/1948,27,0,STB,Bombers,72,1431.7637,1437.8147,45.302387,BOS,Celtics,54,1323.5555,1317.5045,H,W,0.76826537,
459,194801250STB,NBA,1,1948,1/25/1948,29,0,BOS,Celtics,54,1323.5555,1317.5045,32.809906,STB,Bombers,72,1431.7637,1437.8147,A,L,0.23173463,
460,194801270BOS,NBA,0,1948,1/27/1948,30,0,BOS,Celtics,68,1317.5045,1307.3844,31.796181,PHW,Warriors,77,1406.804,1416.9241,H,L,0.51539445,
460,194801270BOS,NBA,1,1948,1/27/1948,29,0,PHW,Warriors,77,1406.804,1416.9241,43.125046,BOS,Celtics,68,1317.5045,1307.3844,A,W,0.48460555,
461,194801270CHS,NBA,1,1948,1/27/1948,30,0,BLB,Baltimore,74,1437.9136,1434.0548,44.911953,CHS,Stags,78,1457.5872,1461.4459,A,L,0.33427858,
461,194801270CHS,NBA,0,1948,1/27/1948,25,0,CHS,Stags,78,1457.5872,1461.4459,47.7355,BLB,Baltimore,74,1437.9136,1434.0548,H,W,0.66572142,
462,194801270PRO,NBA,1,1948,1/27/1948,28,0,STB,Bombers,94,1437.8147,1453.9052,46.963505,PRO,Steamrollers,61,1244.4879,1228.3975,A,W,0.63116831,
462,194801270PRO,NBA,0,1948,1/27/1948,27,0,PRO,Steamrollers,61,1244.4879,1228.3975,24.366243,STB,Bombers,94,1437.8147,1453.9052,H,L,0.36883169,
463,194801280NYK,NBA,1,1948,1/28/1948,28,0,PRO,Steamrollers,73,1228.3975,1227.0356,24.247076,NYK,Knicks,75,1401.719,1403.0808,A,L,0.17173719,
463,194801280NYK,NBA,0,1948,1/28/1948,29,0,NYK,Knicks,75,1401.719,1403.0808,41.674793,PRO,Steamrollers,73,1228.3975,1227.0356,H,W,0.82826281,
464,194801290GSW,NBA,0,1948,1/29/1948,30,0,PHW,Warriors,60,1416.9241,1405.7245,41.951996,NYK,Knicks,66,1403.0808,1414.2804,H,L,0.65821159,
464,194801290GSW,NBA,1,1948,1/29/1948,30,0,NYK,Knicks,66,1403.0808,1414.2804,42.848389,PHW,Warriors,60,1416.9241,1405.7245,A,W,0.34178841,
465,194801290STB,NBA,1,1948,1/29/1948,26,0,CHS,Stags,60,1461.4459,1458.1167,47.395237,STB,Bombers,62,1453.9052,1457.2344,A,L,0.36999506,
465,194801290STB,NBA,0,1948,1/29/1948,29,0,STB,Bombers,62,1453.9052,1457.2344,47.304905,CHS,Stags,60,1461.4459,1458.1167,H,W,0.63000494,
466,194801300BLB,NBA,1,1948,1/30/1948,28,0,WSC,Capitols,71,1469.3469,1454.9012,47.065742,BLB,Baltimore,95,1434.0548,1448.5005,A,L,0.40793985,at Baltimore's Fifth Regiment Armory
466,194801300BLB,NBA,0,1948,1/30/1948,31,0,BLB,Baltimore,95,1434.0548,1448.5005,46.40749,WSC,Capitols,71,1469.3469,1454.9012,H,W,0.59206015,at Baltimore's Fifth Regiment Armory
467,194801300BOS,NBA,1,1948,1/30/1948,29,0,PRO,Steamrollers,79,1227.0356,1244.9475,25.840982,BOS,Celtics,69,1307.3844,1289.4725,A,W,0.2615031,
467,194801300BOS,NBA,0,1948,1/30/1948,31,0,BOS,Celtics,69,1307.3844,1289.4725,30.031378,PRO,Steamrollers,79,1227.0356,1244.9475,H,L,0.7384969,
468,194801310NYK,NBA,1,1948,1/31/1948,32,0,BOS,Celtics,64,1289.4725,1287.7102,29.859955,NYK,Knicks,66,1414.2804,1416.0427,A,L,0.21515995,
468,194801310NYK,NBA,0,1948,1/31/1948,31,0,NYK,Knicks,66,1414.2804,1416.0427,43.032833,BOS,Celtics,64,1289.4725,1287.7102,H,W,0.78484005,
469,194801310PRO,NBA,0,1948,1/31/1948,30,0,PRO,Steamrollers,62,1244.9475,1239.8739,25.383757,BLB,Baltimore,68,1448.5005,1453.5741,H,L,0.35523671,
469,194801310PRO,NBA,1,1948,1/31/1948,32,0,BLB,Baltimore,68,1448.5005,1453.5741,46.929508,PRO,Steamrollers,62,1244.9475,1239.8739,A,W,0.64476329,
470,194801310STB,NBA,1,1948,1/31/1948,31,0,PHW,Warriors,66,1405.7245,1418.1349,43.251694,STB,Bombers,60,1457.2344,1444.824,A,W,0.29480481,
470,194801310STB,NBA,0,1948,1/31/1948,30,0,STB,Bombers,60,1457.2344,1444.824,46.028091,PHW,Warriors,66,1405.7245,1418.1349,H,L,0.70519519,
471,194801310WSC,NBA,0,1948,1/31/1948,29,0,WSC,Capitols,54,1454.9012,1460.1292,47.601032,CHS,Stags,48,1458.1167,1452.8888,H,W,0.63578975,
471,194801310WSC,NBA,1,1948,1/31/1948,27,0,CHS,Stags,48,1458.1167,1452.8888,46.859112,WSC,Capitols,54,1454.9012,1460.1292,A,L,0.36421025,
472,194802010CHS,NBA,0,1948,2/1/1948,28,0,CHS,Stags,78,1452.8888,1439.9753,45.526402,PHW,Warriors,85,1418.1349,1431.0483,H,L,0.68475389,
472,194802010CHS,NBA,1,1948,2/1/1948,32,0,PHW,Warriors,85,1418.1349,1431.0483,44.599236,CHS,Stags,78,1452.8888,1439.9753,A,W,0.31524611,
473,194802030PRO,NBA,0,1948,2/3/1948,31,0,PRO,Steamrollers,62,1239.8739,1229.4822,24.461405,NYK,Knicks,78,1416.0427,1426.4344,H,L,0.39210728,
473,194802030PRO,NBA,1,1948,2/3/1948,32,0,NYK,Knicks,78,1416.0427,1426.4344,44.118511,PRO,Steamrollers,62,1239.8739,1229.4822,A,W,0.60789275,
474,194802040NYK,NBA,0,1948,2/4/1948,33,0,NYK,Knicks,108,1426.4344,1433.0016,44.802452,PRO,Steamrollers,69,1229.4822,1222.915,H,W,0.84675777,
474,194802040NYK,NBA,1,1948,2/4/1948,32,0,PRO,Steamrollers,69,1229.4822,1222.915,23.888567,NYK,Knicks,108,1426.4344,1433.0016,A,L,0.15324223,
475,194802040WSC,NBA,0,1948,2/4/1948,30,0,WSC,Capitols,77,1460.1292,1464.6851,48.065647,BLB,Baltimore,72,1453.5741,1449.0182,H,W,0.6487115,
475,194802040WSC,NBA,1,1948,2/4/1948,33,0,BLB,Baltimore,72,1453.5741,1449.0182,46.460842,WSC,Capitols,77,1460.1292,1464.6851,A,L,0.3512885,
476,194802050BLB,NBA,1,1948,2/5/1948,33,0,PRO,Steamrollers,74,1222.915,1218.7644,23.530619,BLB,Baltimore,100,1449.0182,1453.1688,A,L,0.13271075,
476,194802050BLB,NBA,0,1948,2/5/1948,34,0,BLB,Baltimore,100,1449.0182,1453.1688,46.887882,PRO,Steamrollers,74,1222.915,1218.7644,H,W,0.86728925,
477,194802050GSW,NBA,0,1948,2/5/1948,33,0,PHW,Warriors,60,1431.0483,1416.4406,43.074459,WSC,Capitols,72,1464.6851,1479.2928,H,L,0.5943597,
477,194802050GSW,NBA,1,1948,2/5/1948,31,0,WSC,Capitols,72,1464.6851,1479.2928,49.542233,PHW,Warriors,60,1431.0483,1416.4406,A,W,0.4056403,
478,194802050STB,NBA,0,1948,2/5/1948,31,0,STB,Bombers,71,1444.824,1433.9106,44.896969,CHS,Stags,77,1439.9753,1450.8887,H,L,0.64646971,
478,194802050STB,NBA,1,1948,2/5/1948,29,0,CHS,Stags,77,1439.9753,1450.8887,46.653442,STB,Bombers,71,1444.824,1433.9106,A,W,0.35353029,
479,194802060BOS,NBA,0,1948,2/6/1948,33,0,BOS,Celtics,57,1287.7102,1278.4613,28.967316,NYK,Knicks,68,1433.0016,1442.2505,H,L,0.43518719,
479,194802060BOS,NBA,1,1948,2/6/1948,34,0,NYK,Knicks,68,1433.0016,1442.2505,45.761993,BOS,Celtics,57,1287.7102,1278.4613,A,W,0.56481278,
480,194802070PRO,NBA,1,1948,2/7/1948,32,0,WSC,Capitols,86,1479.2928,1488.1107,50.422749,PRO,Steamrollers,64,1218.7644,1209.9465,A,W,0.71587193,
480,194802070PRO,NBA,0,1948,2/7/1948,34,0,PRO,Steamrollers,64,1218.7644,1209.9465,22.78092,WSC,Capitols,86,1479.2928,1488.1107,H,L,0.2841281,
481,194802070STB,NBA,0,1948,2/7/1948,32,0,STB,Bombers,67,1433.9106,1441.462,45.680382,PHW,Warriors,54,1416.4406,1408.8892,H,W,0.66289276,
481,194802070STB,NBA,1,1948,2/7/1948,34,0,PHW,Warriors,54,1416.4406,1408.8892,42.283707,STB,Bombers,67,1433.9106,1441.462,A,L,0.33710724,
482,194802080CHS,NBA,0,1948,2/8/1948,30,0,CHS,Stags,80,1450.8887,1455.1427,47.090515,PHW,Warriors,74,1408.8892,1404.6351,H,W,0.69368732,
482,194802080CHS,NBA,1,1948,2/8/1948,35,0,PHW,Warriors,74,1408.8892,1404.6351,41.83778,CHS,Stags,80,1450.8887,1455.1427,A,L,0.30631268,
483,194802080NYK,NBA,1,1948,2/8/1948,34,0,BOS,Celtics,68,1278.4613,1275.0083,28.637173,NYK,Knicks,80,1442.2505,1445.7035,A,L,0.17968363,
483,194802080NYK,NBA,0,1948,2/8/1948,35,0,NYK,Knicks,80,1442.2505,1445.7035,46.118935,BOS,Celtics,68,1278.4613,1275.0083,H,W,0.82031637,
484,194802100WSC,NBA,0,1948,2/10/1948,33,0,WSC,Capitols,79,1488.1107,1490.5828,50.667999,PRO,Steamrollers,60,1209.9465,1207.4745,H,W,0.89815474,
484,194802100WSC,NBA,1,1948,2/10/1948,35,0,PRO,Steamrollers,60,1209.9465,1207.4745,22.573402,WSC,Capitols,79,1488.1107,1490.5828,A,L,0.10184526,
485,194802110CHS,NBA,0,1948,2/11/1948,31,0,CHS,Stags,78,1455.1427,1448.1478,46.37114,STB,Bombers,80,1441.462,1448.4569,H,L,0.65800095,
485,194802110CHS,NBA,1,1948,2/11/1948,33,0,STB,Bombers,80,1441.462,1448.4569,46.403,CHS,Stags,78,1455.1427,1448.1478,A,W,0.34199905,
486,194802110NYK,NBA,1,1948,2/11/1948,36,0,PRO,Steamrollers,63,1207.4745,1203.9227,22.277309,NYK,Knicks,86,1445.7035,1449.2552,A,L,0.12488055,
486,194802110NYK,NBA,0,1948,2/11/1948,36,0,NYK,Knicks,86,1445.7035,1449.2552,46.485264,PRO,Steamrollers,63,1207.4745,1203.9227,H,W,0.87511945,
487,194802120BLB,NBA,1,1948,2/12/1948,37,0,NYK,Knicks,86,1449.2552,1442.4573,45.78339,BLB,Baltimore,96,1453.1688,1459.9668,A,L,0.35476142,
487,194802120BLB,NBA,0,1948,2/12/1948,35,0,BLB,Baltimore,96,1453.1688,1459.9668,47.584442,NYK,Knicks,86,1449.2552,1442.4573,H,W,0.64523858,
488,194802120GSW,NBA,0,1948,2/12/1948,36,0,PHW,Warriors,69,1404.6351,1408.0973,42.200718,BOS,Celtics,60,1275.0083,1271.5461,H,W,0.78948736,
488,194802120GSW,NBA,1,1948,2/12/1948,35,0,BOS,Celtics,60,1275.0083,1271.5461,28.307915,PHW,Warriors,69,1404.6351,1408.0973,A,L,0.21051264,
489,194802120STB,NBA,1,1948,2/12/1948,32,0,CHS,Stags,80,1448.1478,1458.9172,47.477142,STB,Bombers,74,1448.4569,1437.6875,A,W,0.3595252,
489,194802120STB,NBA,0,1948,2/12/1948,34,0,STB,Bombers,74,1448.4569,1437.6875,45.289192,CHS,Stags,80,1448.1478,1458.9172,H,L,0.6404748,
490,194802130BOS,NBA,0,1948,2/13/1948,36,0,BOS,Celtics,79,1271.5461,1275.3085,28.665802,PRO,Steamrollers,73,1203.9227,1200.1604,H,W,0.72410536,
490,194802130BOS,NBA,1,1948,2/13/1948,37,0,PRO,Steamrollers,73,1203.9227,1200.1604,21.966331,BOS,Celtics,79,1271.5461,1275.3085,A,L,0.27589464,
491,194802140NYK,NBA,0,1948,2/14/1948,38,0,NYK,Knicks,78,1442.4573,1455.2257,47.09903,PHW,Warriors,47,1408.0973,1395.3289,H,W,0.68426418,
491,194802140NYK,NBA,1,1948,2/14/1948,37,0,PHW,Warriors,47,1408.0973,1395.3289,40.86171,NYK,Knicks,78,1442.4573,1455.2257,A,L,0.31573582,
492,194802140WSC,NBA,1,1948,2/14/1948,37,0,BOS,Celtics,58,1275.3085,1272.4315,28.391947,WSC,Capitols,72,1490.5828,1493.4597,A,L,0.14005119,
492,194802140WSC,NBA,0,1948,2/14/1948,34,0,WSC,Capitols,72,1490.5828,1493.4597,50.952499,BOS,Celtics,58,1275.3085,1272.4315,H,W,0.85994881,
493,194802150CHS,NBA,1,1948,2/15/1948,38,0,PRO,Steamrollers,85,1200.1604,1219.4104,23.586119,CHS,Stags,79,1458.9172,1439.6672,A,W,0.11252844,
493,194802150CHS,NBA,0,1948,2/15/1948,33,0,CHS,Stags,79,1458.9172,1439.6672,45.494473,PRO,Steamrollers,85,1200.1604,1219.4104,H,L,0.88747156,
494,194802150STB,NBA,0,1948,2/15/1948,35,0,STB,Bombers,69,1437.6875,1443.3657,45.877357,BLB,Baltimore,63,1459.9668,1454.2886,H,W,0.61001998,
494,194802150STB,NBA,1,1948,2/15/1948,36,0,BLB,Baltimore,63,1459.9668,1454.2886,47.002869,STB,Bombers,69,1437.6875,1443.3657,A,L,0.38998002,
495,194802180WSC,NBA,0,1948,2/18/1948,35,0,WSC,Capitols,75,1493.4597,1483.6603,49.979435,NYK,Knicks,79,1455.2257,1465.0251,H,L,0.68906224,
495,194802180WSC,NBA,1,1948,2/18/1948,39,0,NYK,Knicks,79,1455.2257,1465.0251,48.100254,WSC,Capitols,75,1493.4597,1483.6603,A,W,0.31093776,
496,194802190BOS,NBA,0,1948,2/19/1948,38,0,BOS,Celtics,76,1272.4315,1268.3983,28.010113,BLB,Baltimore,79,1454.2886,1458.3218,H,L,0.38433057,
496,194802190BOS,NBA,1,1948,2/19/1948,37,0,BLB,Baltimore,79,1454.2886,1458.3218,47.416225,BOS,Celtics,76,1272.4315,1268.3983,A,W,0.61566943,
497,194802190CHS,NBA,1,1948,2/19/1948,40,0,NYK,Knicks,74,1465.0251,1458.2703,47.410954,CHS,Stags,82,1439.6672,1446.4221,A,L,0.39420408,
497,194802190CHS,NBA,0,1948,2/19/1948,34,0,CHS,Stags,82,1439.6672,1446.4221,46.193123,NYK,Knicks,74,1465.0251,1458.2703,H,W,0.60579592,
498,194802190GSW,NBA,0,1948,2/19/1948,38,0,PHW,Warriors,84,1395.3289,1404.0222,41.773514,WSC,Capitols,76,1483.6603,1474.9669,H,W,0.5167861,
498,194802190GSW,NBA,1,1948,2/19/1948,36,0,WSC,Capitols,76,1483.6603,1474.9669,49.107174,PHW,Warriors,84,1395.3289,1404.0222,A,L,0.4832139,
499,194802190STB,NBA,1,1948,2/19/1948,39,0,PRO,Steamrollers,69,1219.4104,1217.3364,23.408215,STB,Bombers,78,1443.3657,1445.4397,A,L,0.13414031,
499,194802190STB,NBA,0,1948,2/19/1948,36,0,STB,Bombers,78,1443.3657,1445.4397,46.091694,PRO,Steamrollers,69,1219.4104,1217.3364,H,W,0.86585969,
500,194802210PRO,NBA,1,1948,2/21/1948,35,0,CHS,Stags,92,1446.4221,1455.6591,47.143471,PRO,Steamrollers,73,1217.3364,1208.0995,A,W,0.67766833,
500,194802210PRO,NBA,0,1948,2/21/1948,40,0,PRO,Steamrollers,73,1217.3364,1208.0995,22.625757,CHS,Stags,92,1446.4221,1455.6591,H,L,0.32233167,
501,194802210WSC,NBA,0,1948,2/21/1948,37,0,WSC,Capitols,85,1474.9669,1482.5466,49.868153,BLB,Baltimore,72,1458.3218,1450.7421,H,W,0.66183078,
501,194802210WSC,NBA,1,1948,2/21/1948,38,0,BLB,Baltimore,72,1458.3218,1450.7421,46.638355,WSC,Capitols,85,1474.9669,1482.5466,A,L,0.33816922,
502,194802220BOS,NBA,1,1948,2/22/1948,36,0,CHS,Stags,97,1455.6591,1467.2037,48.321709,BOS,Celtics,77,1268.3983,1256.8536,A,W,0.62300277,
502,194802220BOS,NBA,0,1948,2/22/1948,39,0,BOS,Celtics,77,1268.3983,1256.8536,26.931097,CHS,Stags,97,1455.6591,1467.2037,H,L,0.3769972,
503,194802220STB,NBA,1,1948,2/22/1948,41,0,NYK,Knicks,71,1458.2703,1451.4072,46.706791,STB,Bombers,80,1445.4397,1452.3027,A,L,0.37712067,
503,194802220STB,NBA,0,1948,2/22/1948,37,0,STB,Bombers,80,1445.4397,1452.3027,46.798878,NYK,Knicks,71,1458.2703,1451.4072,H,W,0.62287933,
504,194802240GSW,NBA,0,1948,2/24/1948,39,0,PHW,Warriors,83,1404.0222,1413.4845,42.765064,BLB,Baltimore,71,1450.7421,1441.2798,H,W,0.57608086,
504,194802240GSW,NBA,1,1948,2/24/1948,39,0,BLB,Baltimore,71,1450.7421,1441.2798,45.661514,PHW,Warriors,83,1404.0222,1413.4845,A,L,0.42391914,
505,194802250WSC,NBA,0,1948,2/25/1948,38,0,WSC,Capitols,66,1482.5466,1470.3102,48.636719,CHS,Stags,73,1467.2037,1479.4402,H,L,0.66015095,
505,194802250WSC,NBA,1,1948,2/25/1948,37,0,CHS,Stags,73,1467.2037,1479.4402,49.557018,WSC,Capitols,66,1482.5466,1470.3102,A,W,0.33984905,
506,194802260BLB,NBA,0,1948,2/26/1948,40,0,BLB,Baltimore,97,1441.2798,1456.5886,47.238754,WSC,Capitols,70,1470.3102,1455.0013,H,W,0.60073626,
506,194802260BLB,NBA,1,1948,2/26/1948,39,0,WSC,Capitols,70,1470.3102,1455.0013,47.076012,BLB,Baltimore,97,1441.2798,1456.5886,A,L,0.39926374,
507,194802260GSW,NBA,1,1948,2/26/1948,38,0,CHS,Stags,80,1479.4402,1470.89,48.695412,PHW,Warriors,89,1413.4845,1422.0347,A,L,0.45116252,
507,194802260GSW,NBA,0,1948,2/26/1948,40,0,PHW,Warriors,89,1413.4845,1422.0347,43.65929,CHS,Stags,80,1479.4402,1470.89,H,W,0.54883748,
508,194802260STB,NBA,0,1948,2/26/1948,38,0,STB,Bombers,94,1452.3027,1453.5093,46.922852,BOS,Celtics,92,1256.8536,1255.6471,H,W,0.8456316,
508,194802260STB,NBA,1,1948,2/26/1948,40,0,BOS,Celtics,92,1256.8536,1255.6471,26.819555,STB,Bombers,94,1452.3027,1453.5093,A,L,0.1543684,
509,194802270CHS,NBA,1,1948,2/27/1948,41,0,BOS,Celtics,83,1255.6471,1285.2273,29.619156,CHS,Stags,69,1470.89,1441.3098,A,W,0.14007294,
509,194802270CHS,NBA,0,1948,2/27/1948,39,0,CHS,Stags,69,1470.89,1441.3098,45.664623,BOS,Celtics,83,1255.6471,1285.2273,H,L,0.85992706,
510,194802280NYK,NBA,0,1948,2/28/1948,42,0,NYK,Knicks,56,1451.4072,1427.4135,44.220592,BLB,Baltimore,78,1456.5886,1480.5824,H,L,0.63316518,
510,194802280NYK,NBA,1,1948,2/28/1948,41,0,BLB,Baltimore,78,1456.5886,1480.5824,49.671539,NYK,Knicks,56,1451.4072,1427.4135,A,W,0.36683482,
511,194802280PRO,NBA,1,1948,2/28/1948,41,0,PHW,Warriors,83,1422.0347,1424.5659,43.923576,PRO,Steamrollers,82,1208.0995,1205.5682,A,W,0.65833056,
511,194802280PRO,NBA,0,1948,2/28/1948,41,0,PRO,Steamrollers,82,1208.0995,1205.5682,22.414185,PHW,Warriors,83,1422.0347,1424.5659,H,L,0.34166941,
512,194802280STB,NBA,1,1948,2/28/1948,40,0,WSC,Capitols,61,1455.0013,1443.6302,45.904713,STB,Bombers,82,1453.5093,1464.8804,A,L,0.36191612,
512,194802280STB,NBA,0,1948,2/28/1948,39,0,STB,Bombers,82,1453.5093,1464.8804,48.085522,WSC,Capitols,61,1455.0013,1443.6302,H,W,0.63808388,
513,194802290BOS,NBA,1,1948,2/29/1948,42,0,BLB,Baltimore,62,1480.5824,1472.9095,48.89959,BOS,Celtics,65,1285.2273,1292.9001,A,L,0.63388222,
513,194802290BOS,NBA,0,1948,2/29/1948,42,0,BOS,Celtics,65,1285.2273,1292.9001,30.365963,BLB,Baltimore,62,1480.5824,1472.9095,H,W,0.36611778,
514,194802290CHS,NBA,1,1948,2/29/1948,41,0,WSC,Capitols,75,1443.6302,1440.9083,45.623051,CHS,Stags,76,1441.3098,1444.0317,A,L,0.36301804,
514,194802290CHS,NBA,0,1948,2/29/1948,40,0,CHS,Stags,76,1441.3098,1444.0317,45.946217,WSC,Capitols,75,1443.6302,1440.9083,H,W,0.63698196,
515,194803020GSW,NBA,0,1948,3/2/1948,42,0,PHW,Warriors,76,1424.5659,1431.5706,44.653584,NYK,Knicks,66,1427.4135,1420.4088,H,W,0.63628006,
515,194803020GSW,NBA,1,1948,3/2/1948,43,0,NYK,Knicks,66,1427.4135,1420.4088,43.489418,PHW,Warriors,76,1424.5659,1431.5706,A,L,0.36371994,
516,194803040BLB,NBA,0,1948,3/4/1948,43,0,BLB,Baltimore,84,1472.9095,1479.1697,49.529873,STB,Bombers,75,1464.8804,1458.6202,H,W,0.65064281,
516,194803040BLB,NBA,1,1948,3/4/1948,40,0,STB,Bombers,75,1464.8804,1458.6202,47.446762,BLB,Baltimore,84,1472.9095,1479.1697,A,L,0.34935719,
517,194803040GSW,NBA,0,1948,3/4/1948,43,0,PHW,Warriors,82,1431.5706,1437.127,45.23103,BOS,Celtics,62,1292.9001,1287.3438,H,W,0.7980091,
517,194803040GSW,NBA,1,1948,3/4/1948,43,0,BOS,Celtics,62,1292.9001,1287.3438,29.824362,PHW,Warriors,82,1431.5706,1437.127,A,L,0.2019909,
518,194803050BOS,NBA,1,1948,3/5/1948,41,0,STB,Bombers,68,1458.6202,1451.4921,46.715519,BOS,Celtics,71,1287.3438,1294.4719,A,L,0.60115993,
518,194803050BOS,NBA,0,1948,3/5/1948,44,0,BOS,Celtics,71,1287.3438,1294.4719,30.519903,STB,Bombers,68,1458.6202,1451.4921,H,W,0.39884007,
519,194803060BLB,NBA,1,1948,3/6/1948,45,0,BOS,Celtics,68,1294.4719,1291.2261,30.202354,BLB,Baltimore,81,1479.1697,1482.4155,A,L,0.16262132,
519,194803060BLB,NBA,0,1948,3/6/1948,44,0,BLB,Baltimore,81,1479.1697,1482.4155,49.855042,BOS,Celtics,68,1294.4719,1291.2261,H,W,0.83737868,
520,194803060NYK,NBA,1,1948,3/6/1948,42,0,WSC,Capitols,64,1440.9083,1435.7799,45.091183,NYK,Knicks,69,1420.4088,1425.5372,A,L,0.38754547,
520,194803060NYK,NBA,0,1948,3/6/1948,44,0,NYK,Knicks,69,1420.4088,1425.5372,44.024929,WSC,Capitols,64,1440.9083,1435.7799,H,W,0.61245453,
521,194803070CHS,NBA,0,1948,3/7/1948,41,0,CHS,Stags,89,1444.0317,1445.8141,46.130356,PRO,Steamrollers,81,1205.5682,1203.7859,H,W,0.87526691,
521,194803070CHS,NBA,1,1948,3/7/1948,42,0,PRO,Steamrollers,81,1205.5682,1203.7859,22.265949,CHS,Stags,89,1444.0317,1445.8141,A,L,0.12473309,
522,194803090GSW,NBA,0,1948,3/9/1948,44,0,PHW,Warriors,79,1437.127,1419.6866,43.413937,CHS,Stags,93,1445.8141,1463.2544,H,L,0.62846541,
522,194803090GSW,NBA,1,1948,3/9/1948,42,0,CHS,Stags,93,1445.8141,1463.2544,47.919941,PHW,Warriors,79,1437.127,1419.6866,A,W,0.37153459,
523,194803090PRO,NBA,0,1948,3/9/1948,43,0,PRO,Steamrollers,69,1203.7859,1199.6451,21.923956,STB,Bombers,75,1451.4921,1455.6328,H,L,0.29937726,
523,194803090PRO,NBA,1,1948,3/9/1948,42,0,STB,Bombers,75,1451.4921,1455.6328,47.140781,PRO,Steamrollers,69,1203.7859,1199.6451,A,W,0.70062274,
524,194803100NYK,NBA,1,1948,3/10/1948,43,0,STB,Bombers,82,1455.6328,1467.9901,48.401539,NYK,Knicks,73,1425.5372,1413.1799,A,W,0.40073532,
524,194803100NYK,NBA,0,1948,3/10/1948,45,0,NYK,Knicks,73,1425.5372,1413.1799,42.733173,STB,Bombers,82,1455.6328,1467.9901,H,L,0.59926468,
525,194803100WSC,NBA,0,1948,3/10/1948,43,0,WSC,Capitols,54,1435.7799,1417.0306,43.136192,CHS,Stags,71,1463.2544,1482.0037,H,L,0.60288256,
525,194803100WSC,NBA,1,1948,3/10/1948,43,0,CHS,Stags,71,1463.2544,1482.0037,49.813847,WSC,Capitols,54,1435.7799,1417.0306,A,W,0.39711744,
526,194803110BLB,NBA,0,1948,3/11/1948,45,0,BLB,Baltimore,86,1482.4155,1486.1351,50.226238,CHS,Stags,83,1482.0037,1478.2841,H,W,0.64061105,
526,194803110BLB,NBA,1,1948,3/11/1948,44,0,CHS,Stags,83,1482.0037,1478.2841,49.440956,BLB,Baltimore,86,1482.4155,1486.1351,A,L,0.35938895,
527,194803110GSW,NBA,1,1948,3/11/1948,44,0,STB,Bombers,74,1467.9901,1455.5248,47.129704,PHW,Warriors,92,1419.6866,1432.152,A,L,0.42614692,
527,194803110GSW,NBA,0,1948,3/11/1948,45,0,PHW,Warriors,92,1419.6866,1432.152,44.714081,STB,Bombers,74,1467.9901,1455.5248,H,W,0.57385308,
528,194803130BLB,NBA,0,1948,3/13/1948,46,0,BLB,Baltimore,64,1486.1351,1488.6462,50.475941,PHW,Warriors,62,1432.152,1429.6409,H,W,0.70814633,
528,194803130BLB,NBA,1,1948,3/13/1948,46,0,PHW,Warriors,62,1432.152,1429.6409,44.45269,BLB,Baltimore,64,1486.1351,1488.6462,A,L,0.29185367,
